date,temperature,humidite,pression,vent,precipitations,mois,annee,saison
2022-11-25,27.1,25.2,1014.2,14.4,2.4,11,2022,Saison sèche
2022-11-26,21.7,10.0,1010.1,22.8,0.0,11,2022,Saison sèche
2022-11-27,25.3,26.2,1008.7,26.0,0.0,11,2022,Saison sèche
2022-11-28,20.3,27.5,1009.1,20.0,6.2,11,2022,Saison sèche
2022-11-29,22.9,25.1,1008.4,27.8,0.0,11,2022,Saison sèche
2022-11-30,23.7,20.8,1010.0,26.4,0.0,11,2022,Saison sèche
2022-12-01,21.8,10.0,1011.5,16.1,0.0,12,2022,Saison sèche
2022-12-02,22.9,15.5,1014.5,21.5,0.0,12,2022,Saison sèche
2022-12-03,22.4,30.2,1014.5,21.9,0.0,12,2022,Saison sèche
2022-12-04,20.9,10.8,1011.2,18.9,0.0,12,2022,Saison sèche
2022-12-05,23.1,22.2,1014.0,18.9,0.0,12,2022,Saison sèche
2022-12-06,22.7,34.5,1013.3,21.7,0.0,12,2022,Saison sèche
2022-12-07,21.3,19.9,1010.9,19.3,0.0,12,2022,Saison sèche
2022-12-08,24.7,23.2,1009.9,30.8,0.0,12,2022,Saison sèche
2022-12-09,23.6,13.7,1011.7,22.6,0.0,12,2022,Saison sèche
2022-12-10,27.1,16.1,1014.6,29.0,0.0,12,2022,Saison sèche
2022-12-11,21.2,22.8,1010.5,21.0,0.0,12,2022,Saison sèche
2022-12-12,22.7,30.3,1014.8,18.3,0.0,12,2022,Saison sèche
2022-12-13,17.9,24.8,1013.2,23.2,0.0,12,2022,Saison sèche
2022-12-14,22.0,26.0,1015.6,23.9,0.0,12,2022,Saison sèche
2022-12-15,21.9,21.0,1012.3,30.2,0.0,12,2022,Saison sèche
2022-12-16,22.3,24.8,1011.6,27.5,0.0,12,2022,Saison sèche
2022-12-17,27.7,28.6,1012.8,22.2,0.0,12,2022,Saison sèche
2022-12-18,16.8,31.0,1012.9,24.1,0.0,12,2022,Saison sèche
2022-12-19,21.0,21.9,1011.8,27.1,0.0,12,2022,Saison sèche
2022-12-20,21.9,41.7,1013.5,15.6,0.0,12,2022,Saison sèche
2022-12-21,22.5,19.8,1008.2,30.0,0.0,12,2022,Saison sèche
2022-12-22,24.6,29.3,1012.9,15.1,0.0,12,2022,Saison sèche
2022-12-23,21.6,31.7,1010.5,9.3,0.0,12,2022,Saison sèche
2022-12-24,22.2,23.9,1012.9,25.6,0.0,12,2022,Saison sèche
2022-12-25,24.4,27.1,1015.0,14.4,0.0,12,2022,Saison sèche
2022-12-26,24.1,30.0,1010.1,14.5,0.0,12,2022,Saison sèche
2022-12-27,20.9,19.7,1014.1,18.9,0.0,12,2022,Saison sèche
2022-12-28,20.7,20.1,1014.8,22.1,0.0,12,2022,Saison sèche
2022-12-29,22.4,24.1,1015.2,18.3,0.0,12,2022,Saison sèche
2022-12-30,26.1,26.7,1012.3,34.5,0.0,12,2022,Saison sèche
2022-12-31,20.2,22.2,1010.1,26.8,0.0,12,2022,Saison sèche
2023-01-01,26.2,38.4,1015.4,21.0,0.0,1,2023,Saison sèche
2023-01-02,21.1,11.6,1017.1,24.3,0.0,1,2023,Saison sèche
2023-01-03,20.8,35.6,1011.1,24.0,0.0,1,2023,Saison sèche
2023-01-04,21.6,30.1,1012.9,14.7,0.0,1,2023,Saison sèche
2023-01-05,22.2,33.4,1012.9,25.9,0.0,1,2023,Saison sèche
2023-01-06,19.4,24.8,1011.8,25.7,0.0,1,2023,Saison sèche
2023-01-07,22.1,30.5,1015.2,25.5,0.0,1,2023,Saison sèche
2023-01-08,22.7,17.0,1013.0,19.3,0.0,1,2023,Saison sèche
2023-01-09,21.1,22.0,1011.0,12.2,0.0,1,2023,Saison sèche
2023-01-10,20.3,26.5,1010.3,22.1,0.0,1,2023,Saison sèche
2023-01-11,26.8,33.2,1016.3,24.0,0.0,1,2023,Saison sèche
2023-01-12,24.9,19.2,1011.7,8.3,0.0,1,2023,Saison sèche
2023-01-13,25.0,37.3,1011.9,20.7,0.0,1,2023,Saison sèche
2023-01-14,20.1,28.1,1015.2,13.3,0.0,1,2023,Saison sèche
2023-01-15,23.0,22.8,1013.2,24.3,0.0,1,2023,Saison sèche
2023-01-16,21.5,24.2,1012.6,26.9,0.0,1,2023,Saison sèche
2023-01-17,23.0,26.8,1010.5,20.1,0.0,1,2023,Saison sèche
2023-01-18,24.2,25.3,1014.3,30.8,0.0,1,2023,Saison sèche
2023-01-19,24.6,25.7,1012.0,9.2,0.0,1,2023,Saison sèche
2023-01-20,21.6,22.4,1013.8,21.2,0.0,1,2023,Saison sèche
2023-01-21,21.2,10.8,1011.1,24.4,0.0,1,2023,Saison sèche
2023-01-22,26.3,24.2,1013.7,26.8,0.0,1,2023,Saison sèche
2023-01-23,20.0,27.9,1011.5,26.3,0.0,1,2023,Saison sèche
2023-01-24,22.4,27.4,1011.4,25.5,0.0,1,2023,Saison sèche
2023-01-25,27.2,16.9,1012.3,23.2,0.0,1,2023,Saison sèche
2023-01-26,24.0,20.5,1007.3,28.8,0.0,1,2023,Saison sèche
2023-01-27,23.9,11.1,1011.8,29.8,0.0,1,2023,Saison sèche
2023-01-28,25.6,32.5,1012.6,22.4,0.0,1,2023,Saison sèche
2023-01-29,21.7,34.0,1011.2,18.0,0.0,1,2023,Saison sèche
2023-01-30,24.5,24.6,1015.8,18.6,0.0,1,2023,Saison sèche
2023-01-31,21.9,17.6,1013.0,14.6,0.0,1,2023,Saison sèche
2023-02-01,21.6,13.5,1014.0,25.6,0.0,2,2023,Saison sèche
2023-02-02,18.5,35.7,1017.6,22.2,0.0,2,2023,Saison sèche
2023-02-03,21.2,47.6,1010.0,22.1,0.0,2,2023,Saison sèche
2023-02-04,23.3,35.8,1013.3,19.5,0.0,2,2023,Saison sèche
2023-02-05,20.4,22.3,1010.6,22.2,0.0,2,2023,Saison sèche
2023-02-06,21.4,13.0,1015.1,19.5,0.0,2,2023,Saison sèche
2023-02-07,19.6,23.7,1012.7,13.3,0.0,2,2023,Saison sèche
2023-02-08,23.6,16.6,1016.0,24.6,0.0,2,2023,Saison sèche
2023-02-09,21.8,19.0,1012.4,25.1,0.0,2,2023,Saison sèche
2023-02-10,22.7,23.3,1012.7,19.0,0.0,2,2023,Saison sèche
2023-02-11,21.9,10.0,1014.5,23.5,0.0,2,2023,Saison sèche
2023-02-12,20.9,40.2,1012.8,16.8,0.0,2,2023,Saison sèche
2023-02-13,24.9,28.2,1013.4,19.9,0.0,2,2023,Saison sèche
2023-02-14,23.9,22.9,1013.7,12.5,0.0,2,2023,Saison sèche
2023-02-15,21.7,38.8,1011.1,19.0,0.0,2,2023,Saison sèche
2023-02-16,21.7,15.3,1008.2,20.8,0.0,2,2023,Saison sèche
2023-02-17,23.1,24.6,1012.3,22.2,0.0,2,2023,Saison sèche
2023-02-18,25.4,23.5,1011.4,20.6,0.0,2,2023,Saison sèche
2023-02-19,24.3,36.3,1011.3,22.5,0.0,2,2023,Saison sèche
2023-02-20,23.6,17.1,1012.6,14.7,0.0,2,2023,Saison sèche
2023-02-21,18.4,27.9,1011.8,23.0,0.0,2,2023,Saison sèche
2023-02-22,22.8,17.2,1012.5,15.8,0.0,2,2023,Saison sèche
2023-02-23,26.3,14.2,1012.2,16.8,0.0,2,2023,Saison sèche
2023-02-24,24.2,22.3,1011.6,26.3,0.0,2,2023,Saison sèche
2023-02-25,22.9,29.1,1010.6,15.0,0.0,2,2023,Saison sèche
2023-02-26,23.1,22.4,1013.9,21.6,0.0,2,2023,Saison sèche
2023-02-27,23.3,12.0,1016.4,21.2,0.0,2,2023,Saison sèche
2023-02-28,24.5,18.3,1013.2,15.5,0.0,2,2023,Saison sèche
2023-03-01,26.1,22.2,1011.6,21.5,0.0,3,2023,Saison sèche
2023-03-02,21.9,19.5,1012.4,28.5,0.0,3,2023,Saison sèche
2023-03-03,24.7,29.7,1011.3,27.7,0.0,3,2023,Saison sèche
2023-03-04,20.6,25.8,1008.2,5.5,0.0,3,2023,Saison sèche
2023-03-05,25.7,26.1,1010.9,17.5,0.0,3,2023,Saison sèche
2023-03-06,32.7,22.9,1012.5,14.8,0.0,3,2023,Saison sèche
2023-03-07,25.7,23.1,1010.7,27.1,0.0,3,2023,Saison sèche
2023-03-08,27.9,26.1,1006.9,16.2,0.0,3,2023,Saison sèche
2023-03-09,31.8,23.2,1013.7,25.2,0.0,3,2023,Saison sèche
2023-03-10,25.5,18.3,1006.6,21.4,0.0,3,2023,Saison sèche
2023-03-11,23.0,26.4,1009.0,16.7,0.0,3,2023,Saison sèche
2023-03-12,25.1,27.1,1009.3,24.0,0.0,3,2023,Saison sèche
2023-03-13,23.5,11.6,1011.3,18.2,0.0,3,2023,Saison sèche
2023-03-14,25.4,35.9,1011.0,17.4,0.0,3,2023,Saison sèche
2023-03-15,22.2,31.6,1011.9,15.9,0.0,3,2023,Saison sèche
2023-03-16,20.2,36.6,1009.0,15.0,0.0,3,2023,Saison sèche
2023-03-17,25.9,15.4,1008.5,7.4,0.0,3,2023,Saison sèche
2023-03-18,26.8,20.6,1017.4,13.0,0.0,3,2023,Saison sèche
2023-03-19,22.7,20.5,1012.0,15.6,0.0,3,2023,Saison sèche
2023-03-20,26.5,17.2,1008.7,9.0,0.0,3,2023,Saison sèche
2023-03-21,19.4,20.9,1010.9,14.8,0.0,3,2023,Saison sèche
2023-03-22,28.1,34.8,1010.8,9.0,0.0,3,2023,Saison sèche
2023-03-23,23.6,20.2,1010.2,14.5,0.0,3,2023,Saison sèche
2023-03-24,23.4,21.9,1010.2,19.0,0.0,3,2023,Saison sèche
2023-03-25,25.9,17.7,1014.0,13.1,0.0,3,2023,Saison sèche
2023-03-26,21.0,28.0,1009.9,19.6,0.0,3,2023,Saison sèche
2023-03-27,19.0,36.1,1012.8,10.5,0.0,3,2023,Saison sèche
2023-03-28,21.3,38.4,1010.0,13.8,0.0,3,2023,Saison sèche
2023-03-29,19.3,22.2,1011.0,21.6,0.0,3,2023,Saison sèche
2023-03-30,21.5,12.8,1012.4,23.0,0.0,3,2023,Saison sèche
2023-03-31,21.1,33.7,1011.6,23.5,0.0,3,2023,Saison sèche
2023-04-01,27.8,24.8,1009.7,23.3,0.0,4,2023,Saison sèche
2023-04-02,27.6,21.8,1013.3,13.5,4.8,4,2023,Saison sèche
2023-04-03,31.1,48.2,1009.5,13.5,0.0,4,2023,Saison sèche
2023-04-04,29.6,36.2,1012.5,18.8,0.0,4,2023,Saison sèche
2023-04-05,29.6,45.7,1006.5,13.7,0.0,4,2023,Saison sèche
2023-04-06,31.0,48.2,1008.1,14.0,0.0,4,2023,Saison sèche
2023-04-07,28.3,26.5,1013.3,20.2,0.0,4,2023,Saison sèche
2023-04-08,31.1,62.9,1007.4,21.9,0.0,4,2023,Saison sèche
2023-04-09,28.0,32.6,1011.0,22.2,0.0,4,2023,Saison sèche
2023-04-10,23.8,33.0,1010.3,18.1,0.0,4,2023,Saison sèche
2023-04-11,26.2,51.5,1011.1,22.3,0.0,4,2023,Saison sèche
2023-04-12,26.9,61.4,1008.4,28.5,0.0,4,2023,Saison sèche
2023-04-13,31.4,46.0,1011.7,24.1,0.0,4,2023,Saison sèche
2023-04-14,30.4,45.0,1011.4,7.2,0.0,4,2023,Saison sèche
2023-04-15,32.1,50.0,1010.5,20.4,0.0,4,2023,Saison sèche
2023-04-16,33.0,48.1,1013.2,15.2,0.0,4,2023,Saison sèche
2023-04-17,29.1,41.8,1011.1,19.5,2.1,4,2023,Saison sèche
2023-04-18,25.5,49.2,1011.7,18.9,0.0,4,2023,Saison sèche
2023-04-19,29.2,35.6,1007.8,14.8,0.0,4,2023,Saison sèche
2023-04-20,27.5,51.7,1009.4,10.1,0.0,4,2023,Saison sèche
2023-04-21,27.9,48.6,1010.4,23.5,0.0,4,2023,Saison sèche
2023-04-22,33.4,46.6,1009.7,22.8,0.0,4,2023,Saison sèche
2023-04-23,34.2,42.8,1009.4,18.6,0.0,4,2023,Saison sèche
2023-04-24,23.1,40.3,1006.7,15.9,0.0,4,2023,Saison sèche
2023-04-25,24.4,45.6,1011.7,9.5,0.0,4,2023,Saison sèche
2023-04-26,30.1,51.5,1011.9,24.1,0.0,4,2023,Saison sèche
2023-04-27,28.3,41.7,1010.0,25.7,0.0,4,2023,Saison sèche
2023-04-28,31.4,53.2,1009.3,22.3,0.0,4,2023,Saison sèche
2023-04-29,28.2,53.2,1015.3,21.0,7.7,4,2023,Saison sèche
2023-04-30,28.1,50.8,1009.3,29.9,0.0,4,2023,Saison sèche
2023-05-01,28.9,68.8,1010.2,9.5,3.1,5,2023,Saison humide
2023-05-02,32.4,47.9,1008.9,14.3,13.0,5,2023,Saison humide
2023-05-03,27.8,52.8,1005.8,18.7,0.0,5,2023,Saison humide
2023-05-04,34.9,62.6,1010.9,12.7,0.0,5,2023,Saison humide
2023-05-05,30.2,47.6,1009.0,11.8,17.1,5,2023,Saison humide
2023-05-06,30.6,53.0,1008.6,15.7,0.0,5,2023,Saison humide
2023-05-07,31.6,54.3,1007.3,13.2,0.0,5,2023,Saison humide
2023-05-08,28.8,68.5,1013.2,7.7,6.0,5,2023,Saison humide
2023-05-09,33.6,49.9,1009.5,7.6,0.0,5,2023,Saison humide
2023-05-10,33.1,53.3,1009.6,10.3,0.0,5,2023,Saison humide
2023-05-11,29.1,61.7,1011.6,8.1,20.1,5,2023,Saison humide
2023-05-12,29.0,48.4,1009.1,9.3,15.6,5,2023,Saison humide
2023-05-13,29.0,50.8,1010.7,9.1,0.0,5,2023,Saison humide
2023-05-14,29.8,59.6,1008.5,15.4,10.9,5,2023,Saison humide
2023-05-15,31.2,57.0,1005.5,13.3,13.4,5,2023,Saison humide
2023-05-16,29.1,53.0,1009.9,14.2,0.0,5,2023,Saison humide
2023-05-17,30.6,52.7,1008.7,4.2,8.4,5,2023,Saison humide
2023-05-18,31.4,67.0,1006.0,4.3,12.9,5,2023,Saison humide
2023-05-19,33.8,58.8,1008.2,14.2,0.0,5,2023,Saison humide
2023-05-20,30.0,49.4,1009.2,10.7,0.0,5,2023,Saison humide
2023-05-21,35.0,67.0,1010.4,10.5,0.0,5,2023,Saison humide
2023-05-22,30.8,54.0,1009.3,17.8,0.0,5,2023,Saison humide
2023-05-23,33.7,51.4,1007.2,16.8,0.0,5,2023,Saison humide
2023-05-24,27.4,56.2,1007.9,10.2,0.0,5,2023,Saison humide
2023-05-25,29.6,51.2,1013.1,21.3,0.0,5,2023,Saison humide
2023-05-26,30.0,61.0,1008.4,8.7,16.9,5,2023,Saison humide
2023-05-27,29.8,49.6,1006.7,3.8,0.0,5,2023,Saison humide
2023-05-28,30.3,71.0,1010.9,11.8,0.0,5,2023,Saison humide
2023-05-29,32.3,57.4,1005.6,14.0,8.8,5,2023,Saison humide
2023-05-30,31.7,57.1,1008.1,0.0,0.0,5,2023,Saison humide
2023-05-31,29.4,60.4,1007.0,13.8,0.0,5,2023,Saison humide
2023-06-01,36.5,85.4,1006.2,14.5,50.2,6,2023,Saison humide
2023-06-02,29.0,86.1,1006.3,10.2,33.0,6,2023,Saison humide
2023-06-03,32.2,60.4,1010.2,5.3,0.0,6,2023,Saison humide
2023-06-04,30.7,75.3,1010.2,15.9,0.0,6,2023,Saison humide
2023-06-05,31.7,79.1,1007.5,16.8,41.8,6,2023,Saison humide
2023-06-06,32.3,83.9,1007.2,6.6,0.0,6,2023,Saison humide
2023-06-07,35.5,76.5,1005.0,12.3,55.7,6,2023,Saison humide
2023-06-08,35.5,86.2,1006.2,8.9,0.0,6,2023,Saison humide
2023-06-09,36.8,75.5,1006.9,19.3,48.6,6,2023,Saison humide
2023-06-10,30.2,83.4,1005.5,6.3,0.0,6,2023,Saison humide
2023-06-11,32.6,66.5,1009.3,17.6,10.3,6,2023,Saison humide
2023-06-12,28.3,85.8,1005.8,16.3,0.0,6,2023,Saison humide
2023-06-13,32.7,87.7,1004.9,15.0,42.2,6,2023,Saison humide
2023-06-14,39.0,73.8,1009.3,11.5,32.4,6,2023,Saison humide
2023-06-15,32.2,88.4,1006.4,4.9,0.0,6,2023,Saison humide
2023-06-16,36.7,78.9,1010.0,5.2,0.0,6,2023,Saison humide
2023-06-17,32.9,78.7,1008.8,9.8,24.1,6,2023,Saison humide
2023-06-18,30.9,77.1,1007.1,11.2,57.8,6,2023,Saison humide
2023-06-19,32.1,88.2,1005.1,8.4,31.4,6,2023,Saison humide
2023-06-20,29.8,83.9,1003.2,10.8,29.7,6,2023,Saison humide
2023-06-21,28.2,66.0,1009.2,17.6,0.0,6,2023,Saison humide
2023-06-22,36.7,92.3,1006.9,0.5,0.0,6,2023,Saison humide
2023-06-23,32.5,76.5,1009.6,18.4,57.3,6,2023,Saison humide
2023-06-24,32.8,86.8,1008.1,12.3,34.3,6,2023,Saison humide
2023-06-25,38.3,66.5,1006.4,11.4,49.1,6,2023,Saison humide
2023-06-26,33.1,66.6,1009.1,15.8,0.0,6,2023,Saison humide
2023-06-27,29.2,72.7,1005.6,16.0,14.4,6,2023,Saison humide
2023-06-28,35.4,66.5,1008.1,7.9,0.0,6,2023,Saison humide
2023-06-29,32.3,82.0,1008.4,18.7,58.4,6,2023,Saison humide
2023-06-30,32.1,79.5,1008.3,11.5,0.0,6,2023,Saison humide
2023-07-01,34.9,72.6,1004.4,19.4,0.0,7,2023,Saison humide
2023-07-02,35.2,76.2,1004.7,7.9,34.4,7,2023,Saison humide
2023-07-03,32.6,82.1,1005.4,19.5,27.1,7,2023,Saison humide
2023-07-04,32.4,57.1,1004.0,5.3,7.9,7,2023,Saison humide
2023-07-05,30.6,75.8,1008.0,14.6,0.0,7,2023,Saison humide
2023-07-06,30.5,85.2,1008.6,7.5,0.0,7,2023,Saison humide
2023-07-07,32.1,74.3,1002.5,13.7,53.0,7,2023,Saison humide
2023-07-08,31.3,73.0,1004.0,7.0,0.0,7,2023,Saison humide
2023-07-09,32.3,79.0,1006.2,5.7,56.5,7,2023,Saison humide
2023-07-10,31.0,84.5,1005.3,9.6,14.6,7,2023,Saison humide
2023-07-11,34.1,75.5,1007.3,0.1,0.0,7,2023,Saison humide
2023-07-12,36.6,70.7,1006.5,13.5,10.4,7,2023,Saison humide
2023-07-13,35.7,61.8,1005.2,10.3,37.4,7,2023,Saison humide
2023-07-14,33.4,66.7,1007.8,18.6,10.3,7,2023,Saison humide
2023-07-15,36.4,83.3,1004.9,13.9,44.1,7,2023,Saison humide
2023-07-16,33.8,75.1,1009.5,5.9,16.9,7,2023,Saison humide
2023-07-17,36.7,75.9,1009.5,14.5,0.0,7,2023,Saison humide
2023-07-18,30.9,89.4,1010.1,16.4,0.0,7,2023,Saison humide
2023-07-19,34.4,72.4,1010.4,12.7,33.0,7,2023,Saison humide
2023-07-20,33.1,77.4,1006.3,16.0,37.3,7,2023,Saison humide
2023-07-21,33.2,77.7,1007.0,8.0,58.3,7,2023,Saison humide
2023-07-22,35.4,81.7,1010.1,18.3,6.6,7,2023,Saison humide
2023-07-23,32.3,84.6,1005.1,15.5,0.0,7,2023,Saison humide
2023-07-24,32.7,69.8,1007.6,0.0,0.0,7,2023,Saison humide
2023-07-25,34.2,75.0,1003.8,7.9,52.7,7,2023,Saison humide
2023-07-26,34.0,87.3,1007.8,8.3,16.3,7,2023,Saison humide
2023-07-27,33.7,86.9,1008.4,19.0,49.2,7,2023,Saison humide
2023-07-28,33.5,89.8,1007.0,15.5,30.4,7,2023,Saison humide
2023-07-29,34.5,88.3,1006.7,5.4,58.2,7,2023,Saison humide
2023-07-30,39.4,74.2,1007.3,17.8,0.0,7,2023,Saison humide
2023-07-31,34.6,63.7,1006.4,13.2,17.8,7,2023,Saison humide
2023-08-01,37.2,78.8,1010.3,10.7,0.0,8,2023,Saison humide
2023-08-02,32.7,68.6,1010.3,8.9,36.9,8,2023,Saison humide
2023-08-03,31.9,73.1,1003.9,20.7,0.0,8,2023,Saison humide
2023-08-04,35.5,81.4,1007.3,3.5,0.0,8,2023,Saison humide
2023-08-05,31.2,79.5,1005.8,13.0,57.8,8,2023,Saison humide
2023-08-06,34.9,85.7,1004.9,23.0,52.2,8,2023,Saison humide
2023-08-07,35.1,78.0,1009.6,23.8,0.0,8,2023,Saison humide
2023-08-08,27.3,79.5,1008.1,11.8,24.3,8,2023,Saison humide
2023-08-09,34.1,89.6,1006.2,14.2,0.0,8,2023,Saison humide
2023-08-10,32.2,71.9,1005.9,10.0,15.9,8,2023,Saison humide
2023-08-11,32.2,77.7,1005.2,21.0,0.0,8,2023,Saison humide
2023-08-12,30.8,92.4,1008.5,7.3,36.1,8,2023,Saison humide
2023-08-13,33.8,75.2,1005.9,13.7,43.2,8,2023,Saison humide
2023-08-14,30.0,90.3,1007.2,13.5,57.9,8,2023,Saison humide
2023-08-15,35.3,73.0,1009.1,0.0,0.0,8,2023,Saison humide
2023-08-16,31.4,70.6,1004.9,10.9,53.0,8,2023,Saison humide
2023-08-17,33.8,72.7,1008.1,12.6,0.0,8,2023,Saison humide
2023-08-18,35.5,84.2,1007.5,7.5,0.0,8,2023,Saison humide
2023-08-19,32.4,80.1,1008.8,11.7,15.2,8,2023,Saison humide
2023-08-20,33.2,79.1,1006.4,7.4,0.0,8,2023,Saison humide
2023-08-21,34.4,72.4,1006.9,14.3,15.2,8,2023,Saison humide
2023-08-22,35.7,87.0,1005.1,7.9,57.6,8,2023,Saison humide
2023-08-23,36.2,76.8,1003.0,5.0,13.6,8,2023,Saison humide
2023-08-24,32.2,78.3,1010.3,10.5,42.4,8,2023,Saison humide
2023-08-25,36.8,80.3,1003.5,14.3,12.5,8,2023,Saison humide
2023-08-26,35.8,77.4,1010.9,16.3,49.2,8,2023,Saison humide
2023-08-27,34.0,58.1,1006.4,18.0,0.0,8,2023,Saison humide
2023-08-28,30.6,92.3,1010.8,7.6,8.7,8,2023,Saison humide
2023-08-29,34.7,82.1,1009.0,13.7,31.7,8,2023,Saison humide
2023-08-30,28.9,74.9,1004.3,4.5,0.0,8,2023,Saison humide
2023-08-31,30.8,82.1,1006.4,11.1,19.8,8,2023,Saison humide
2023-09-01,30.3,62.9,1004.6,0.1,26.3,9,2023,Saison humide
2023-09-02,36.2,61.3,1010.1,11.0,0.0,9,2023,Saison humide
2023-09-03,25.7,63.3,1012.8,13.4,13.1,9,2023,Saison humide
2023-09-04,30.9,60.3,1004.1,6.2,0.0,9,2023,Saison humide
2023-09-05,33.2,62.6,1010.1,11.2,0.0,9,2023,Saison humide
2023-09-06,34.0,60.1,1008.6,10.7,9.0,9,2023,Saison humide
2023-09-07,33.4,50.9,1006.3,15.4,0.0,9,2023,Saison humide
2023-09-08,33.2,55.1,1008.1,19.0,18.6,9,2023,Saison humide
2023-09-09,30.3,69.8,1006.6,7.5,0.0,9,2023,Saison humide
2023-09-10,28.8,59.0,1006.7,15.5,0.0,9,2023,Saison humide
2023-09-11,32.1,48.5,1006.8,1.5,0.0,9,2023,Saison humide
2023-09-12,26.1,48.2,1008.5,9.3,0.0,9,2023,Saison humide
2023-09-13,28.8,64.5,1010.0,9.0,0.0,9,2023,Saison humide
2023-09-14,27.3,59.9,1008.2,9.8,5.2,9,2023,Saison humide
2023-09-15,28.1,60.9,1009.3,6.1,0.0,9,2023,Saison humide
2023-09-16,29.6,57.9,1007.2,9.2,13.4,9,2023,Saison humide
2023-09-17,37.1,63.5,1008.7,14.4,0.0,9,2023,Saison humide
2023-09-18,28.2,54.0,1008.6,3.4,0.0,9,2023,Saison humide
2023-09-19,31.4,57.7,1007.3,16.5,0.0,9,2023,Saison humide
2023-09-20,35.8,62.1,1008.5,17.2,10.1,9,2023,Saison humide
2023-09-21,29.7,49.4,1009.3,15.3,0.0,9,2023,Saison humide
2023-09-22,27.6,52.8,1009.6,8.3,0.0,9,2023,Saison humide
2023-09-23,31.5,59.6,1007.0,11.1,0.0,9,2023,Saison humide
2023-09-24,27.3,74.4,1007.2,11.5,0.0,9,2023,Saison humide
2023-09-25,27.9,63.6,1007.1,9.3,28.8,9,2023,Saison humide
2023-09-26,29.2,51.0,1008.4,4.6,1.6,9,2023,Saison humide
2023-09-27,33.4,60.4,1009.3,9.7,0.0,9,2023,Saison humide
2023-09-28,28.1,57.1,1006.8,7.5,0.0,9,2023,Saison humide
2023-09-29,29.3,69.3,1010.6,5.6,0.0,9,2023,Saison humide
2023-09-30,35.4,59.7,1009.0,8.8,0.0,9,2023,Saison humide
2023-10-01,29.1,39.3,1005.9,5.4,0.0,10,2023,Saison humide
2023-10-02,27.8,36.4,1008.4,16.3,14.9,10,2023,Saison humide
2023-10-03,30.2,48.8,1012.9,9.7,0.0,10,2023,Saison humide
2023-10-04,26.9,34.6,1009.1,16.8,20.0,10,2023,Saison humide
2023-10-05,23.5,53.7,1006.3,16.5,3.4,10,2023,Saison humide
2023-10-06,27.1,50.6,1007.3,17.9,0.0,10,2023,Saison humide
2023-10-07,25.5,31.0,1010.2,21.0,0.0,10,2023,Saison humide
2023-10-08,34.7,45.8,1012.2,13.2,8.0,10,2023,Saison humide
2023-10-09,28.5,49.3,1008.8,11.6,0.0,10,2023,Saison humide
2023-10-10,25.3,44.6,1013.8,17.8,15.7,10,2023,Saison humide
2023-10-11,28.8,53.0,1013.1,2.2,0.0,10,2023,Saison humide
2023-10-12,27.3,39.6,1007.5,9.2,0.0,10,2023,Saison humide
2023-10-13,27.9,44.5,1011.2,16.8,22.0,10,2023,Saison humide
2023-10-14,26.4,42.6,1011.5,9.4,0.0,10,2023,Saison humide
2023-10-15,30.0,30.8,1011.4,10.8,23.6,10,2023,Saison humide
2023-10-16,32.0,55.8,1012.7,19.2,17.1,10,2023,Saison humide
2023-10-17,30.2,50.9,1009.4,14.0,0.0,10,2023,Saison humide
2023-10-18,31.2,45.4,1014.1,3.9,0.0,10,2023,Saison humide
2023-10-19,30.8,48.2,1010.6,6.4,0.0,10,2023,Saison humide
2023-10-20,24.6,40.7,1011.0,7.1,18.7,10,2023,Saison humide
2023-10-21,24.1,37.5,1005.4,8.1,26.0,10,2023,Saison humide
2023-10-22,29.9,41.7,1010.9,4.4,9.0,10,2023,Saison humide
2023-10-23,28.0,44.3,1007.5,6.2,19.7,10,2023,Saison humide
2023-10-24,30.6,47.6,1010.3,3.4,0.0,10,2023,Saison humide
2023-10-25,32.9,50.5,1013.1,15.0,0.0,10,2023,Saison humide
2023-10-26,28.6,37.5,1009.2,11.0,0.0,10,2023,Saison humide
2023-10-27,31.0,37.5,1007.3,17.9,22.9,10,2023,Saison humide
2023-10-28,30.0,61.5,1011.1,11.2,0.0,10,2023,Saison humide
2023-10-29,26.1,39.8,1009.4,1.5,0.0,10,2023,Saison humide
2023-10-30,28.1,51.9,1009.0,20.4,0.0,10,2023,Saison humide
2023-10-31,29.7,31.3,1015.4,11.7,0.0,10,2023,Saison humide
2023-11-01,24.4,24.0,1011.7,20.5,0.0,11,2023,Saison sèche
2023-11-02,20.2,23.8,1006.8,23.8,0.0,11,2023,Saison sèche
2023-11-03,28.3,17.4,1013.6,19.8,0.0,11,2023,Saison sèche
2023-11-04,22.9,30.5,1010.6,17.8,0.0,11,2023,Saison sèche
2023-11-05,23.8,24.6,1014.2,12.3,0.0,11,2023,Saison sèche
2023-11-06,25.5,35.5,1011.4,21.1,6.2,11,2023,Saison sèche
2023-11-07,24.0,29.1,1010.2,18.9,0.0,11,2023,Saison sèche
2023-11-08,23.7,35.8,1005.1,24.0,0.0,11,2023,Saison sèche
2023-11-09,25.8,28.8,1012.7,8.7,0.0,11,2023,Saison sèche
2023-11-10,26.7,30.9,1009.7,25.3,0.0,11,2023,Saison sèche
2023-11-11,27.9,18.8,1009.8,20.0,4.6,11,2023,Saison sèche
2023-11-12,26.4,14.3,1010.0,21.4,0.0,11,2023,Saison sèche
